	0	1	2	3	4	5
36	20.599199821562934	15.500030455439628	0.0	0.0	0.0	0.5055124997942357
37	3.470192571923235	3.563266415365817	0.0	0.0	0.0	0.0
38	11.641210583544876	7.352383031550062	0.0	0.0	0.0	0.790468460917964
39	17.69256889870212	10.398424146517982	0.0	0.0	0.0	6.997183913588742
40	17.67776368249366	13.668949030725798	0.0	0.0	0.0	0.9868298779940687
41	11.356858912067764	6.745364903164955	0.0	0.0	0.0	6.032816172342564
42	20.914253120324247	16.137797810689335	0.0	0.0	0.0	1.021555168003033
43	20.384634436482997	14.144612701558799	0.0	0.0	0.0	0.5055124997942357
44	17.499084580998318	11.357454246833413	0.0	0.0	0.0	1.3396459687911602
45	7.279786053275757	0.7501616113775071	0.0	0.0	0.0	0.0
46	21.24554650979087	16.42052953547318	0.0	0.0	0.0	1.8816262816843619
47	14.964257302441467	8.446215379451132	0.0	0.0	0.0	3.456542513573936
48	55.17334597262197	20.224546120578452	0.0	0.0	0.0	-1.9251132310605499
49	17.843379243687323	13.641734744102905	0.0	0.0	0.0	1.8688701049868541
50	4.319711247806481	2.2839584017137327	0.0	0.0	0.0	0.0
51	15.572314848375072	10.284028851166568	0.0	0.0	0.0	0.9868298779940687
52	53.836176708395215	21.848336627657773	0.0	0.0	0.0	0.13698615973339656
53	20.451393881642616	13.311042877040563	0.0	0.0	0.0	6.575525113077447
54	17.79253956747614	12.959262292847143	0.0	0.0	0.0	1.6924620595882516
55	2.5054021603559704	3.5691719441766665	0.0	0.0	0.0	0.0
56	14.851256493898802	8.02000614040503	0.0	0.0	0.0	0.9868298779940687
57	18.871027220936668	17.231835548676827	0.0	0.0	0.0	-0.21879846060664931
58	16.65749760689954	11.169680438162686	0.0	0.0	0.0	0.8104218325954662
59	3.8474031327286866	6.91078674121411	0.0	0.0	0.0	0.0
60	51.273476547616156	21.834010289738217	0.0	0.0	0.0	-0.03716540793357126
61	57.09489595821469	24.673985993021233	0.0	0.0	0.0	-1.4512675473829404
62	7.410504264468273	4.603808504129688	0.0	0.0	0.0	0.0
63	8.006237353435836	6.249609500452607	0.0	0.0	0.0	0.0
64	21.682912798208122	14.57364360260226	0.0	0.0	0.0	0.6954186026511024
65	7.510872613135689	6.3799898608316425	0.0	0.0	0.0	0.0
66	50.83321576937033	20.599328214971592	0.0	0.0	0.0	-0.1671629008378659
67	54.57775113614025	20.546048305961904	0.0	0.0	0.0	-2.1039382449228015
68	4.568324383405468	2.5275392892770014	0.0	0.0	0.0	0.0
69	14.914993355080412	8.162198418996923	0.0	0.0	0.0	0.9868298779940687
70	34.02111458071977	5.559230572806655	0.0	0.0	0.0	-0.854976269493136
71	49.27366195481227	13.844892653218267	0.0	0.0	0.0	5.154945944765558
72	11.763290303993472	7.514665200179024	0.0	0.0	0.0	0.610635576238792
73	7.341731093079716	2.036577781726294	0.0	0.0	0.0	0.0
74	17.51376288324458	12.05824743894118	0.0	0.0	0.0	0.6340137871968636
75	4.7756972511249955	3.128802373992471	0.0	0.0	0.0	0.0
76	17.620375740002416	13.16587486469598	0.0	0.0	0.0	0.6340137871968636
77	53.064663897174796	22.118653946490667	0.0	0.0	0.0	-0.3954867700365412
78	60.97490079088311	25.169711729982737	0.0	0.0	0.0	1.964280289652379
79	5.746578730420424	4.106375785082207	0.0	0.0	0.0	0.0
80	52.95666815364166	20.079090917321082	0.0	0.0	0.0	-0.12408211928254786
81	5.483535206205488	5.825807658725125	0.0	0.0	0.0	0.0
82	1.8356141797198688	5.952010565135765	0.0	0.0	0.0	0.0
83	51.96296967500166	21.531752857953506	0.0	0.0	0.0	1.1420663227495425
84	7.454159033423821	5.062190272254611	0.0	0.0	0.0	0.0
85	2.429337730145562	4.387266671017789	0.0	0.0	0.0	0.0
86	13.233087517774038	8.223702021227837	0.0	0.0	0.0	2.2216861957840592
87	8.401109149375088	5.533687672070869	0.0	0.0	0.0	0.0
88	57.72582736219738	23.75622436131789	0.0	0.0	0.0	1.0050306615992213
89	53.976579213946934	21.933296137871366	0.0	0.0	0.0	-0.131673495604673
90	18.149307977413628	13.04384468797025	0.0	0.0	0.0	7.130027689760482
91	54.23707261084655	21.151720076357833	0.0	0.0	0.0	-0.6593000444684094
92	51.13624733970937	18.285992279209495	0.0	0.0	0.0	0.13698615973339656
93	59.07960660216668	24.598554079851056	0.0	0.0	0.0	1.4161376450506395
94	15.543506101244532	9.775444906674693	0.0	0.0	0.0	1.6924620595882516
95	57.29763013354932	22.224706458712717	0.0	0.0	0.0	-2.2344723844307737
96	7.279786053275757	0.5160075269299682	0.0	0.0	0.0	0.0
97	5.142080625193785	1.224297078049858	0.0	0.0	0.0	0.0
98	55.60066978433315	18.362958210937904	0.0	0.0	0.0	5.373825136475574
99	4.658842454605747	4.019960461546816	0.0	0.0	0.0	0.0
